ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,f_norm_rel,edge_count,n,round,time,tau_time
0.990603015075377,0.53263793716055,0.244954620547721,0.122065727699531,0.0653266331658292,0.999949241155271,0.928571428571429,0.990646686110832,5.07588447287155e-05,0.934673366834171,0.0714285714285714,0.00935331388916827,1286.99999999945,0.934720812182741,12.8634346658707,6.24831318749472,0.369772430982165,14,120,1,102.3231013,342.8333514
0.990753768844221,0.555098725952997,0.287430840954179,0.192982456140351,0.110552763819095,0.999644688086899,0.758620689655172,0.991092546927684,0.000355311913100897,0.889447236180904,0.241379310344828,0.00890745307231644,311.142857142822,0.889763379709556,9.4759827982956,5.60019300064606,0.338732079757569,29,120,2,101.6549845,366.9771357
0.989447236180905,0.609156895589056,0.308738426247768,0.295302013422819,0.221105527638191,0.997208263539922,0.444444444444444,0.99217211251957,0.00279173646007813,0.778894472361809,0.555555555555556,0.00782788748043028,79.2000000000011,0.781075027995521,8.31460718765686,5.15666544038227,0.313326469500113,99,120,3,105.5082504,332.4112098
0.990301507537688,0.515075376884422,0.172795395535317,0.0585365853658537,0.0301507537688442,1,1,0.990298582487182,0,0.969849246231156,0,0.00970141751281794,Inf,0.969849246231156,11.7981037300302,6.00428829716052,0.360353817095052,6,120,4,98.360836,343.5980909
0.990301507537688,0.520049743667834,0.178029553419089,0.076555023923445,0.0402010050251256,0.999898482310543,0.8,0.990397184514832,0.000101517689457431,0.959798994974874,0.2,0.00960281548516839,395.999999999832,0.959896441443728,9.63818217674685,5.97753849609399,0.363995872049718,10,120,5,101.4108815,342.3307859
0.990050251256281,0.50251256281407,0.0705345615858598,0.01,0.0050251256281407,1,1,0.990049751243781,0,0.994974874371859,0,0.00995024875621886,Inf,0.994974874371859,11.0133685759252,6.01114154421093,0.363557593700658,1,120,6,96.6854916,342.1553363
0.985527638190955,0.646972234911933,0.286898936577949,0.294117647058824,0.301507537688442,0.992436932135425,0.287081339712919,0.99294093748413,0.00756306786457539,0.698492462311558,0.712918660287081,0.00705906251587018,39.8657718120806,0.703815466448445,7.84566542993494,5.04771876379266,0.305430545166438,209,120,7,107.729389,330.8614555
0.990301507537688,0.594665245419014,0.318185846418398,0.282527881040892,0.190954773869347,0.998375716968682,0.542857142857143,0.991880988401412,0.00162428303131823,0.809045226130653,0.457142857142857,0.00811901159858797,117.562499999998,0.81036148253597,8.82464509902618,5.23700085482658,0.318273050370658,70,120,8,105.5956539,389.6784459
0.990251256281407,0.52002436424547,0.169533914326757,0.0761904761904762,0.0402010050251256,0.999847723465814,0.727272727272727,0.990396701694404,0.000152276534186035,0.959798994974874,0.272727272727273,0.00960329830559603,264.00000000008,0.95994517209869,11.6322348996568,5.82137025948056,0.349100809279053,11,120,9,103.1828926,346.5988606
0.990954773869347,0.550225876859043,0.307837329379864,0.181818181818182,0.100502512562814,0.999949241155271,0.952380952380952,0.990995522913627,5.07588447287155e-05,0.899497487437186,0.0476190476190477,0.00900447708637253,1979.99999999916,0.899543147208122,10.6735461266579,5.69972740489925,0.342887888481422,21,120,10,103.8628319,348.8950739
