ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,f_norm_rel,edge_count,n,round,time,tau_time
0.961005025125628,0.910664433277499,0.389377148455533,0.305903398926655,0.85929648241206,0.962032384142937,0.186071817192601,0.998524840630104,0.0379676158570631,0.14070351758794,0.813928182807399,0.00147515936989617,22.6323529411765,0.146256529309344,7.70111151695474,24.6062821697563,0.230576200592654,919,120,1,646.2196287,984.5536687
0.989447236180905,0.733516065174357,0.467032130348713,0.472361809045226,0.472361809045226,0.994670321303487,0.472361809045226,0.994670321303487,0.00532967869651291,0.527638190954774,0.527638190954774,0.00532967869651291,88.6285714285708,0.530465401102266,10.1709998987734,6.27532275664366,0.26950724117034,199,120,2,117.3620028,395.9184032
0.95713567839196,0.871402466879854,0.343902793672652,0.267811158798283,0.78391959798995,0.958885335769758,0.161490683229814,0.997728953205873,0.0411146642302421,0.21608040201005,0.838509316770186,0.00227104679412693,19.0666666666667,0.225345402572654,7.50912127987303,11.0007068463635,0.212964545972281,966,120,3,192.1840739,600.5058175
0.980552763819096,0.773793208466575,0.382640642404445,0.366612111292962,0.562814070351759,0.984772346581392,0.271844660194175,0.995535714285714,0.0152276534186082,0.437185929648241,0.728155339805825,0.0044642857142857,36.96,0.443946188340807,8.7496806548746,6.12275379960171,0.259995778927869,412,120,4,122.987421,425.8559073
0.947889447236181,0.88165575351505,0.323897653584275,0.238060249816312,0.814070351758794,0.949241155271306,0.139414802065404,0.998025402924538,0.050758844728694,0.185929648241206,0.860585197934596,0.00197459707546166,16.038,0.195871878509171,8.06442165340101,14.1424312734633,0.217804881476088,1162,120,5,353.294169,994.6093353
0.972964824120603,0.819704583523679,0.371147019730102,0.329177057356608,0.663316582914573,0.976092584132785,0.218905472636816,0.996527957713634,0.0239074158672149,0.336683417085427,0.781094527363184,0.00347204228636577,27.7452229299363,0.344929797191888,7.47759181792199,8.17101787330274,0.211119564021196,603,120,6,220.9918754,858.2027242
0.97286432160804,0.802243540937008,0.354310535404283,0.316455696202532,0.628140703517588,0.976346378356429,0.211505922165821,0.996167590242892,0.0236536216435714,0.371859296482412,0.788494077834179,0.00383240975710808,26.5557939914163,0.380868208994021,8.33248124529737,7.1275956401013,0.205161821355704,591,120,7,162.0362182,536.4678996
0.967939698492462,0.85696157555454,0.376637933100694,0.316916488222698,0.743718592964824,0.970204558144257,0.201360544217687,0.997338899034699,0.0297954418557433,0.256281407035176,0.798639455782313,0.00266110096530137,24.9608177172062,0.26415193052213,7.81234179461217,12.8784050597924,0.200449400460638,735,120,8,191.3636986,624.2012355
0.959899497487437,0.842952134409421,0.330709785377738,0.265193370165746,0.723618090452261,0.96228617836658,0.162344983089064,0.997107242413086,0.0377138216334196,0.276381909547739,0.837655016910936,0.00289275758691421,19.1870794078062,0.287213841122481,8.60765317059182,12.3629510819971,0.268584644880746,887,120,9,164.5576098,585.084586
0.97356783919598,0.824983503375463,0.379724483157566,0.337531486146096,0.673366834170854,0.976600172580072,0.225210084033613,0.996632996632997,0.023399827419928,0.326633165829146,0.774789915966387,0.00336700336700335,28.7765726681127,0.334459459459459,7.74153364391952,7.44880644119423,0.235110436712746,595,120,10,176.7615826,486.3633017
0.983467336683417,0.742931830871529,0.379691231046999,0.375711574952562,0.49748743718593,0.988376224557129,0.301829268292683,0.994890660126712,0.011623775442871,0.50251256281407,0.698170731707317,0.00510933987328832,42.7991266375544,0.508422350041085,7.31634935004249,6.73959279080419,0.247524637717222,328,120,11,125.2062713,506.6224806
0.977185929648241,0.801938987868636,0.382797055821322,0.353276353276353,0.623115577889447,0.980762397847825,0.246520874751491,0.996133422694231,0.0192376021521751,0.376884422110553,0.753479125248509,0.00386657730576889,32.3905013192611,0.384276989959631,7.89918166024677,9.38299076541691,0.239346367005218,503,120,12,159.2586907,567.2037119
0.967185929648241,0.806837216384955,0.329186519273393,0.281628162816282,0.64321608040201,0.9704583523679,0.180281690140845,0.996300156331423,0.0295416476320999,0.35678391959799,0.819718309859155,0.00369984366857734,21.7731958762887,0.367644751294524,8.29272710170665,7.16228737332977,0.230886781424742,710,120,13,150.8279499,519.8225958
0.982412060301508,0.764783513527232,0.391628332010854,0.381625441696113,0.542713567839196,0.986853459215268,0.294277929155313,0.995341217426919,0.0131465407847318,0.457286432160804,0.705722070844687,0.0046587825730815,41.2818532818532,0.463378253266125,7.98039465777043,6.14804683779089,0.261207464587119,367,120,14,119.8829518,411.498006
