ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,edge_count,n,round,time
0.990552763819096,0.550022841480128,0.260951721566415,0.175438596491228,0.100502512562814,0.999543170397442,0.689655172413793,0.990991897740426,0.000456829602558217,0.899497487437186,0.310344827586207,0.00900810225957427,220.000000000014,0.899908592321755,8.34726244744914,5.04571703450335,29,120,20,894.5632694
0.991105527638191,0.57268666565149,0.340385312899043,0.246808510638298,0.14572864321608,0.999644688086899,0.805555555555556,0.991441804269029,0.000355311913100897,0.85427135678392,0.194444444444444,0.00855819573097061,410.142857142811,0.854574997461156,7.57922115428337,4.59621105827443,36,120,21,892.6604468
0.990201005025126,0.524973351606517,0.175333794841137,0.0930232558139535,0.050251256281407,0.999695446931628,0.625,0.990494870247435,0.000304553068372182,0.949748743718593,0.375,0.0095051297525649,164.99999999999,0.95003808073115,7.39792743578812,5.4092091917054,16,120,22,885.4867269
0.990552763819096,0.535099741129892,0.239077753248223,0.12962962962963,0.0703517587939698,0.999847723465814,0.823529411764706,0.990695569079113,0.000152276534186035,0.92964824120603,0.176470588235294,0.00930443092088717,462.000000000141,0.929789826378313,7.98300165480865,5.12242761524604,17,120,23,885.9245423
0.990603015075377,0.550048220902492,0.265698748252373,0.176211453744493,0.100502512562814,0.99959392924217,0.714285714285714,0.990992351046699,0.000406070757829502,0.899497487437186,0.285714285714286,0.00900764895330108,247.50000000003,0.899862895445082,8.25319680524575,4.93683007153266,28,120,24,887.9618188
0.990552763819096,0.532612557738186,0.236470572702798,0.121495327102804,0.0653266331658292,0.999898482310543,0.866666666666667,0.990646215740508,0.000101517689457431,0.934673366834171,0.133333333333333,0.00935378425949207,643.499999999727,0.934768262348343,8.33273134375551,4.99236857447949,15,120,25,897.776189
0.991306532663317,0.575275366732653,0.362709453763827,0.257510729613734,0.150753768844221,0.999796964621085,0.882352941176471,0.99149300312091,0.000203035378914751,0.849246231155779,0.117647058823529,0.00850699687908996,742.500000000091,0.84941869320201,7.54446249089494,4.48664057927597,34,120,26,895.7528747
0.990552763819096,0.535099741129892,0.239077753248223,0.12962962962963,0.0703517587939698,0.999847723465814,0.823529411764706,0.990695569079113,0.000152276534186035,0.92964824120603,0.176470588235294,0.00930443092088717,462.000000000141,0.929789826378313,6.66081105426937,5.4490329123788,17,120,27,892.9258024
0.990854271356784,0.550175118014314,0.293866266330923,0.18018018018018,0.100502512562814,0.999847723465814,0.869565217391304,0.990994616893897,0.000152276534186035,0.899497487437186,0.130434782608696,0.00900538310610255,660.000000000201,0.899634480657935,8.19543999666462,4.76562079449367,23,120,28,885.510693
0.99105527638191,0.585097203187655,0.348862232654459,0.276422764227642,0.170854271356784,0.999340135018527,0.723404255319149,0.99168891351433,0.000659864981472968,0.829145728643216,0.276595744680851,0.00831108648566969,258.923076923098,0.829693214140593,7.99932710014536,4.65887095078906,47,120,29,892.5738532
0.990552763819096,0.550022841480128,0.260951721566415,0.175438596491228,0.100502512562814,0.999543170397442,0.689655172413793,0.990991897740426,0.000456829602558217,0.899497487437186,0.310344827586207,0.00900810225957427,220.000000000014,0.899908592321755,10.0734890058176,5.24673392202647,29,120,30,891.6366756
0.990753768844221,0.560073092736409,0.293803892162369,0.206896551724138,0.120603015075377,0.999543170397442,0.727272727272727,0.991191422962702,0.000456829602558217,0.879396984924623,0.272727272727273,0.00880857703729798,264.000000000016,0.879798903107861,8.11861243898895,4.81808559358879,33,120,31,889.5510366
0.990804020100503,0.545175371808538,0.283712987658829,0.164383561643836,0.0904522613065327,0.999898482310543,0.9,0.9908953722334,0.000101517689457431,0.909547738693467,0.1,0.00910462776659959,890.999999999622,0.909640083252957,8.47093487630246,4.97549649596718,20,120,32,900.1930884
0.990603015075377,0.54507385411908,0.25843733220017,0.161434977578475,0.0904522613065327,0.999695446931628,0.75,0.990893539947676,0.000304553068372182,0.909547738693467,0.25,0.00910646005232441,296.999999999982,0.90982482863671,6.83423738211442,4.93708845475907,24,120,33,893.5658972
0.99070351758794,0.540150246180397,0.265780182060679,0.147465437788018,0.0804020100502513,0.999898482310543,0.888888888888889,0.990795694598129,0.000101517689457431,0.919597989949749,0.111111111111111,0.009204305401871,791.999999999664,0.919691354891111,7.89225113521462,4.91187330414464,18,120,34,888.8622427
0.990753768844221,0.542662808994467,0.274887000888622,0.155963302752294,0.085427135678392,0.999898482310543,0.894736842105263,0.990845530908908,0.000101517689457431,0.914572864321608,0.105263157894737,0.00915446909109197,841.499999999643,0.914665719072034,7.96440176132955,4.86287373678606,19,120,35,891.9204329
0.990552763819096,0.540074107913304,0.245616545270745,0.145454545454545,0.0804020100502513,0.999746205776357,0.761904761904762,0.990794305548569,0.000253794223643466,0.919597989949749,0.238095238095238,0.00920569445143116,316.800000000004,0.919831437855402,5.99993177213514,5.01041744527673,21,120,36,890.1463042
0.990201005025126,0.522486168214811,0.168763447749052,0.0845070422535211,0.0452261306532663,0.999746205776357,0.642857142857143,0.990445539575581,0.000253794223643466,0.954773869346734,0.357142857142857,0.00955446042441921,178.200000000002,0.955016246953696,7.93803153397971,5.0929553397761,14,120,37,899.0789375
0.990954773869347,0.565148977209279,0.318628893612506,0.224137931034483,0.130653266331658,0.999644688086899,0.787878787878788,0.991292092414557,0.000355311913100897,0.869346733668342,0.212121212121212,0.00870790758544315,367.714285714245,0.86965573271047,8.30179810365371,5.01420060586309,33,120,38,893.0771067
0.990552763819096,0.537586924521598,0.242181825292117,0.137614678899083,0.0753768844221105,0.999796964621085,0.789473684210526,0.990744932347467,0.000203035378914751,0.924623115577889,0.210526315789474,0.00925506765253259,371.250000000046,0.924810884906331,6.54839633859572,4.99509810887676,19,120,39,890.512699
0.99070351758794,0.560047713314045,0.289335997169661,0.206008583690987,0.120603015075377,0.999492411552713,0.705882352941177,0.991190979563073,0.000507588447286933,0.879396984924623,0.294117647058823,0.00880902043692744,237.600000000003,0.879843583362958,8.43078436963913,4.89095677049691,34,120,40,898.0120737
0.990854271356784,0.567585401756256,0.312198121663358,0.228813559322034,0.135678391959799,0.999492411552713,0.72972972972973,0.99134068368323,0.000507588447286933,0.864321608040201,0.27027027027027,0.00865931631676986,267.300000000004,0.864760550505307,6.39181903169373,4.41891940550007,37,120,41,885.2613164
0.991708542713568,0.597863052636922,0.414617098026309,0.320987654320988,0.195979899497487,0.999746205776357,0.886363636363636,0.991941982272361,0.000253794223643466,0.804020100502513,0.113636363636364,0.00805801772763903,772.20000000001,0.804224207961007,7.64683309754366,4.80991777967672,44,120,42,898.6589052
0.990402010050251,0.562382620171565,0.270502873486945,0.20746887966805,0.125628140703518,0.999137099639612,0.595238095238095,0.991237788296908,0.00086290036038783,0.874371859296482,0.404761904761905,0.00876221170309199,145.588235294112,0.875127006705954,9.30201391240089,5.60783205521663,42,120,43,894.2710288
0.990552763819096,0.532612557738186,0.236470572702798,0.121495327102804,0.0653266331658292,0.999898482310543,0.866666666666667,0.990646215740508,0.000101517689457431,0.934673366834171,0.133333333333333,0.00935378425949207,643.499999999727,0.934768262348343,7.01808187948757,4.98215246728781,15,120,44,901.5166972
0.991155778894472,0.572712045073854,0.345325557910491,0.247863247863248,0.14572864321608,0.999695446931628,0.828571428571429,0.991442235086836,0.000304553068372182,0.85427135678392,0.171428571428571,0.00855776491316385,478.499999999971,0.854531607006855,8.20223089927438,4.91668249686055,35,120,45,900.3160961
0.990552763819096,0.545048474696716,0.25307962780825,0.160714285714286,0.0904522613065327,0.999644688086899,0.72,0.990893081761006,0.000355311913100897,0.909547738693467,0.28,0.00910691823899368,254.5714285714,0.909871026708642,7.59274302183076,4.63431737811239,25,120,46,895.1210469
0.991155778894472,0.565250494898736,0.340389079729708,0.228070175438597,0.130653266331658,0.999847723465814,0.896551724137931,0.991293845302199,0.000152276534186035,0.869346733668342,0.103448275862069,0.00870615469780078,858.000000000262,0.869479134937557,8.85998521152698,5.08184501975245,29,120,47,896.3828483
0.990552763819096,0.532612557738186,0.236470572702798,0.121495327102804,0.0653266331658292,0.999898482310543,0.866666666666667,0.990646215740508,0.000101517689457431,0.934673366834171,0.133333333333333,0.00935378425949207,643.499999999727,0.934768262348343,8.78494073735527,5.26641127684393,15,120,48,893.1773234
0.991306532663317,0.577762550124359,0.364155236984172,0.263829787234043,0.155778894472362,0.999746205776357,0.861111111111111,0.991542488924688,0.000253794223643466,0.844221105527638,0.138888888888889,0.00845751107531212,613.800000000008,0.844435418359058,8.17583237691002,4.89672519019747,36,120,49,890.6623578
0.990753768844221,0.555098725952997,0.287430840954179,0.192982456140351,0.110552763819095,0.999644688086899,0.758620689655172,0.991092546927684,0.000355311913100897,0.889447236180904,0.241379310344828,0.00890745307231644,311.142857142822,0.889763379709556,9.00157782316026,5.08255400869652,29,120,50,890.2953449
