ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,edge_count,n,round,time
0.995151515151515,0.809489795918367,0.728434566104951,0.72093023255814,0.62,0.998979591836735,0.861111111111111,0.996133496133496,0.00102040816326532,0.38,0.138888888888889,0.00386650386650389,607.599999999993,0.380388151174668,2.40112074938308,4.02299732591082,36,120,40,115.065607
0.996161616161616,0.829795918367347,0.787159119021733,0.776470588235294,0.66,0.999591836734694,0.942857142857143,0.996541200406918,0.000408163265306127,0.34,0.0571428571428572,0.00345879959308237,1616.99999999998,0.340138832176399,1.97124610229687,2.9172280068181,35,120,41,116.0683659
0.994141414141414,0.71,0.646164770418134,0.591549295774648,0.42,1,1,0.994116453641712,0,0.58,0,0.00588354635828769,Inf,0.58,2.17491197380585,2.85587413135451,21,120,42,115.8652013
0.993737373737374,0.828571428571429,0.67758371283758,0.680412371134021,0.66,0.997142857142857,0.702127659574468,0.996532735060167,0.00285714285714289,0.34,0.297872340425532,0.00346726493983274,230.999999999997,0.340974212034384,2.6005506042149,4.13390729286182,47,120,43,115.8425977
0.994949494949495,0.759897959183673,0.705698358358999,0.675324675324675,0.52,0.999795918367347,0.962962962962963,0.995124923826935,0.000204081632653064,0.48,0.0370370370370371,0.00487507617306515,2547.99999999997,0.480097979179424,2.25715842208466,4.08416556757884,27,120,44,115.9537412
0.994545454545455,0.769591836734694,0.683440194948223,0.666666666666667,0.54,0.999183673469388,0.870967741935484,0.99532425289693,0.000816326530612255,0.46,0.129032258064516,0.00467574710306973,661.499999999992,0.460375816993464,2.12421357754509,3.08152324757239,31,120,45,115.3607568
0.996767676767677,0.909285714285714,0.8352805178212,0.836734693877551,0.82,0.998571428571429,0.854166666666667,0.998164014687883,0.00142857142857145,0.18,0.145833333333333,0.00183598531211748,573.999999999993,0.180257510729614,2.25377801934005,5.0712371743099,48,120,46,114.8721515
0.996565656565657,0.85969387755102,0.813633483643941,0.808988764044944,0.72,0.999387755102041,0.923076923076923,0.997149256770515,0.000612244897959191,0.28,0.0769230769230769,0.00285074322948486,1175.99999999999,0.280171533591995,1.79518727322579,4.49335267823464,39,120,47,115.8115343
0.997171717171717,0.879795918367347,0.848384234080938,0.844444444444444,0.76,0.999591836734694,0.95,0.997556008146639,0.000408163265306127,0.24,0.05,0.00244399185336053,1861.99999999998,0.24009799918334,1.93441635580638,13.4903376045702,40,120,48,115.259646
0.995151515151515,0.829285714285714,0.735555057329175,0.733333333333333,0.66,0.998571428571429,0.825,0.996537678207739,0.00142857142857145,0.34,0.175,0.00346232179226069,461.999999999994,0.340486409155937,2.20288438951067,3.50810997820641,40,120,49,91.2610461
0.995959595959596,0.82969387755102,0.7759881579575,0.767441860465116,0.66,0.999387755102041,0.916666666666667,0.996540496540497,0.000612244897959191,0.34,0.0833333333333334,0.00345950345950341,1077.99999999999,0.34020829079028,2.02010101041151,5.34969279869553,36,120,50,91.4878517
