ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,f_norm_rel,edge_count,n,round,time
0.992323232323232,0.882562740527942,0.790007603954582,0.793478260869565,0.768421052631579,0.996704428424305,0.820224719101124,0.995474182267023,0.00329557157569516,0.231578947368421,0.179775280898876,0.00452581773297678,233.167763157895,0.232344655811879,5.78829927756797,4.2100339793194,0.269241796254234,89,120,1,175.5336907
0.99030303030303,0.917654073391512,0.76731885743355,0.769230769230769,0.842105263157895,0.993202883625129,0.707964601769911,0.996898904279512,0.00679711637487124,0.157894736842105,0.292035398230089,0.00310109572048789,123.891547049442,0.158975310528499,5.31575212257792,4.37123069256655,0.27955071367346,113,120,2,175.7148065
0.988888888888889,0.901452653260339,0.734387331087558,0.736842105263158,0.810526315789474,0.992378990731205,0.675438596491228,0.996277915632754,0.00762100926879505,0.189473684210526,0.324561403508772,0.00372208436724564,106.354196301565,0.190928754014551,5.6849185408031,4.42783339350123,0.28317059250279,114,120,3,176.0054613
0.98949494949495,0.912081955661553,0.75062470488377,0.752380952380952,0.831578947368421,0.992584963954686,0.68695652173913,0.996690796277146,0.00741503604531413,0.168421052631579,0.31304347826087,0.00330920372285415,112.147660818713,0.169679230239949,5.35894838078897,4.1782967357693,0.267212123215118,115,120,4,175.5874509
0.992525252525252,0.944587782535639,0.820355314658875,0.821256038647343,0.894736842105263,0.994438722966014,0.758928571428571,0.997933030177759,0.00556127703398557,0.105263157894737,0.241071428571429,0.00206696982224064,160.886939571151,0.105851829241704,4.68296771774644,4.02588262955464,0.257464874633919,112,120,5,175.5900296
0.989090909090909,0.932516667570058,0.756459355345812,0.754545454545455,0.873684210526316,0.9913491246138,0.664,0.997512953367876,0.0086508753861998,0.126315789473684,0.336,0.0024870466321244,100.99373433584,0.127418067295811,5.34833505678944,4.36246664782307,0.278990231938449,125,120,6,175.1622287
0.988686868686869,0.906509837931595,0.73427061330924,0.735849056603774,0.821052631578947,0.991967044284243,0.666666666666667,0.996482516035589,0.00803295571575691,0.178947368421053,0.333333333333333,0.00351748396441132,102.21052631579,0.180396485399545,5.58877169436451,4.22978289363548,0.270504786812185,117,120,7,175.6936141
0.98949494949495,0.844999728982601,0.712438458806517,0.717391304347826,0.694736842105263,0.995262615859938,0.741573033707865,0.994034149351985,0.00473738414006175,0.305263157894737,0.258426966292135,0.0059658506480148,146.649885583525,0.306716190310213,7.19883943108613,4.7374900855069,0.30297388254446,89,120,8,176.2329596
0.993131313131313,0.934576399804868,0.82758195578731,0.83,0.873684210526316,0.995468589083419,0.79047619047619,0.997523219814242,0.00453141091658082,0.126315789473684,0.20952380952381,0.00247678018575848,192.806220095695,0.126890783756411,5.01678796797735,3.86764922400688,0.247345467867518,105,120,9,175.9009474
0.993131313131313,0.924256057238875,0.823431900738441,0.826530612244898,0.852631578947368,0.995880535530381,0.801980198019802,0.997112806764281,0.00411946446961897,0.147368421052632,0.198019801980198,0.00288719323571873,206.976315789473,0.147978011212105,5.60593267009934,4.14156744073184,0.264863196479701,101,120,10,175.8585442
0.991111111111111,0.892265163423492,0.768834603153319,0.77319587628866,0.789473684210526,0.995056642636457,0.757575757575758,0.995877138734282,0.00494335736354279,0.210526315789474,0.242424242424242,0.00412286126571837,159.703947368419,0.211572192746408,6.22306583505767,4.75805964148637,0.304289355110066,99,120,11,175.2745576
0.991111111111111,0.918066019838474,0.781718688843359,0.784313725490196,0.842105263157895,0.994026776519052,0.73394495412844,0.996901466639124,0.00597322348094753,0.157894736842105,0.26605504587156,0.00309853336087584,140.980036297639,0.158843544833904,5.49361823640054,4.39255933844079,0.280914731863114,109,120,12,175.0006706
0.990505050505051,0.928077402569245,0.776473074789366,0.777251184834123,0.863157894736842,0.992996910401648,0.706896551724138,0.997310715763343,0.00700308959835216,0.136842105263158,0.293103448275862,0.00268928423665704,123.253869969041,0.137807181301106,5.57442452160461,4.42334800705936,0.282883741254454,116,120,13,175.6899552
0.992121212121212,0.918580952897176,0.800861660387592,0.804020100502513,0.842105263157895,0.995056642636457,0.769230769230769,0.996904663640116,0.00494335736354279,0.157894736842105,0.230769230769231,0.00309533635988446,170.350877192981,0.158679144559806,5.354584233754,4.23589179237313,0.270895465575668,104,120,14,176.0006662
0.990505050505051,0.917757060003252,0.770847148464909,0.772946859903382,0.842105263157895,0.99340885684861,0.714285714285714,0.996899545266639,0.00659114315139031,0.157894736842105,0.285714285714286,0.00310045473336085,127.763157894737,0.158942348614643,5.44924733746792,4.58185463905925,0.293020621509458,112,120,15,174.5308807
0.991919191919192,0.923638137568432,0.799341465054132,0.801980198019802,0.852631578947368,0.994644696189495,0.757009345794392,0.99710922981623,0.00535530381050464,0.147368421052632,0.242990654205608,0.00289077018377037,159.212550607287,0.148161872895118,5.86457270017296,4.44410780346641,0.284211380152848,107,120,16,175.4338673
