ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,f_norm_rel,edge_count,n,round,time
0.946381909547739,0.90576620476118,0.33763216971339,0.243798724309001,0.864321608040201,0.947210801482158,0.141914191419142,0.99855522260274,0.0527891985178417,0.135678391959799,0.858085808580858,0.00144477739726023,16.3730769230769,0.143239912116178,9.10279855158274,24.5163396053241,0.229733382704309,1212,120,1,520.3017584
0.960653266331658,0.781153240952236,0.281152165253859,0.233104799216454,0.597989949748744,0.964316532155728,0.144768856447689,0.99580668833211,0.0356834678442719,0.402010050251256,0.855231143552311,0.00419331166788972,16.7581792318634,0.416885987998737,10.5208639854297,5.75995690312178,0.247373745450294,822,120,2,284.9618969
0.949447236180905,0.860057865082991,0.311814761844364,0.233231707317073,0.768844221105528,0.951271509060454,0.137466307277628,0.997551498376537,0.0487284909395462,0.231155778894472,0.862533692722372,0.002448501623463,15.778125,0.242996638386425,8.92428135217213,15.1205562078748,0.292721407145114,1113,120,3,427.7735872
0.955628140703518,0.800999949241155,0.282347533630209,0.224758560140474,0.64321608040201,0.9587838180803,0.136170212765957,0.996255274261603,0.0412161819196996,0.35678391959799,0.863829787234043,0.00374472573839657,15.6059113300492,0.372121340462703,10.688910731174,5.8341635070231,0.247741120261881,940,120,4,274.5161853
0.942663316582915,0.866580376630628,0.299989128015685,0.215807560137457,0.78894472361809,0.944216029643165,0.125,0.997747264535507,0.0557839703568347,0.21105527638191,0.875,0.00225273546449256,14.1428571428571,0.223524352220191,9.80049755497487,19.7471202591019,0.304121625508488,1256,120,5,476.0415886
0.953618090452261,0.822369422871935,0.293924210986063,0.22890559732665,0.688442211055276,0.956296634688594,0.137274549098196,0.996719923817585,0.0437033653114055,0.311557788944724,0.862725450901804,0.00328007618241455,15.7526132404181,0.325796178343949,9.48528741321846,7.39050694722304,0.190953027980917,998,120,6,322.6770685
0.956532663316583,0.811405512410537,0.29359714338609,0.233835252435784,0.663316582914573,0.959494441906502,0.141935483870968,0.996468107538218,0.0405055580934978,0.336683417085427,0.858064516129032,0.00353189246178176,16.3759398496241,0.35089668306618,9.93829515723536,6.540454850398,0.188261469555438,930,120,7,357.5051358
0.957437185929648,0.861606009847216,0.337160079009259,0.264118158123371,0.763819095477387,0.959392924217045,0.159663865546218,0.997519527126874,0.0406070757829552,0.236180904522613,0.840336134453782,0.00248047287312647,18.81,0.246177450928522,8.90960331185019,12.1278018214934,0.188766434409929,952,120,8,295.4414954
0.948040201005025,0.841936957514847,0.294386516386606,0.220211161387632,0.733668341708543,0.950205573321151,0.129547471162378,0.997176796463005,0.0497944266788488,0.266331658291457,0.870452528837622,0.00282320353699461,14.7339449541284,0.280288461538462,10.4008458813925,15.1176076406254,0.328429454478428,1127,120,9,379.5361781
0.953467336683417,0.839703568346784,0.30726228966567,0.237232289950577,0.723618090452261,0.955789046241308,0.141871921182266,0.997087635689701,0.0442109537586924,0.276381909547739,0.858128078817734,0.00291236431029918,16.3673938002296,0.289166224110462,8.88310544752477,6.99113861343211,0.220664836104916,1015,120,10,221.0300041
0.954221105527638,0.775417491497894,0.257312269478137,0.205754141238012,0.592964824120603,0.957870158875184,0.124472573839662,0.995726044744618,0.042129841124816,0.407035175879397,0.875527426160338,0.00427395525538199,14.0746987951807,0.424937735149171,8.79084889086059,6.16987893361656,0.226600789573866,948,120,11,207.7990291
0.953065326633166,0.812141515659104,0.284194555075479,0.221666666666667,0.668341708542714,0.955941322775494,0.132867132867133,0.996507751732896,0.0440586772245064,0.331658291457286,0.867132867132867,0.00349224826710404,15.1693548387097,0.346944193702543,9.28221122297327,8.44625480250155,0.215451603046451,1001,120,12,231.7790377
0.950150753768844,0.823105426120502,0.285180204792728,0.217665615141956,0.693467336683417,0.952743515557586,0.129092609915809,0.996760660612819,0.047256484442414,0.306532663316583,0.870907390084191,0.00323933938718068,14.6745435016112,0.321736814064997,10.2535639215012,6.52078512343562,0.210207020611692,1069,120,13,201.3179668
0.953768844221106,0.800060910613674,0.276355311297759,0.217687074829932,0.64321608040201,0.956905740825339,0.131013306038895,0.996247952227448,0.0430942591746611,0.35678391959799,0.868986693961105,0.00375204777255189,14.9257950530035,0.372851686823679,9.75083453278705,5.66626499478546,0.240738360005479,977,120,14,246.6538209
0.953065326633166,0.80219278209228,0.2761841937871,0.216442953020134,0.648241206030151,0.956144358154408,0.129909365558912,0.996297667530544,0.0438556418455915,0.351758793969849,0.870090634441088,0.00370233246945573,14.78125,0.367892976588629,9.32885195831278,6.09602753310386,0.248444298315167,993,120,15,228.6792035
0.950653266331658,0.863154154611441,0.317465442874722,0.238759689922481,0.773869346733668,0.952438962489214,0.14115490375802,0.997607528310915,0.0475610375107862,0.226130653266332,0.85884509624198,0.00239247168908496,16.2710779082177,0.237422724365807,9.69719933536544,8.34565760204312,0.169467264619278,1091,120,16,224.1611723
0.945226130653266,0.820618242728796,0.271549998205114,0.202049780380674,0.693467336683417,0.947769148774174,0.118251928020566,0.996743714300966,0.052230851225826,0.306532663316583,0.881748071979434,0.0032562856990338,13.2769679300292,0.323425449871465,9.67847368937294,18.2399960513994,0.412600196253999,1167,120,17,277.8015067
0.951909547738694,0.766788487894015,0.244410890307018,0.193765796124684,0.577889447236181,0.95568752855185,0.116396761133603,0.995558375634518,0.0443124714481499,0.422110552763819,0.883603238866397,0.00444162436548223,13.0412371134021,0.441682600382409,9.9149301095344,6.20256727969387,0.286415608957978,988,120,18,196.539475
0.921909547738693,0.838688391452211,0.244078793516566,0.161812297734628,0.753768844221106,0.923607938683316,0.0906344410876133,0.997314332693889,0.0763920613166844,0.246231155778894,0.909365558912387,0.00268566730611131,9.8671096345515,0.266597054297648,16.8092736165046,476.693467746938,0.667426684536577,1655,120,19,1299.3229721
